Time_ns,WT,D111A,T110A_D111A,T60A_S63A
55.700000,3.404000,3.346000,3.009000,3.365000
55.800000,3.349000,3.412000,3.106000,3.457000
55.900000,3.370000,3.355000,3.052000,3.437000
56.000000,3.282000,3.422000,3.116000,3.486000
56.100000,3.407000,3.465000,3.157000,3.458000
56.200000,3.403000,3.344000,3.155000,3.428000
56.300000,3.352000,3.283000,3.147000,3.371000
56.400000,3.400000,3.317000,3.124000,3.376000
56.500000,3.411000,3.403000,3.024000,3.425000
56.600000,3.327000,3.383000,2.965000,3.470000
56.700000,3.183000,3.327000,3.122000,3.461000
56.800000,3.317000,3.373000,3.085000,3.414000
56.900000,3.313000,3.317000,3.277000,3.421000
57.000000,3.276000,3.332000,3.162000,3.424000
57.100000,3.175000,3.330000,2.997000,3.426000
57.200000,3.168000,3.324000,3.111000,3.366000
57.300000,3.174000,3.309000,3.097000,3.371000
57.400000,3.166000,3.258000,3.152000,3.322000
57.500000,3.227000,3.276000,3.206000,3.362000
57.600000,3.092000,3.318000,3.189000,3.309000
57.700000,3.290000,3.224000,3.102000,3.433000
57.800000,3.290000,3.286000,3.036000,3.371000
57.900000,3.151000,3.250000,3.048000,3.369000
58.000000,3.298000,3.364000,3.125000,3.412000
58.100000,3.346000,3.306000,3.157000,3.380000
58.200000,3.539000,3.373000,3.178000,3.370000
58.300000,3.359000,3.336000,3.167000,3.392000
58.400000,3.410000,3.302000,3.211000,3.417000
58.500000,3.369000,3.321000,3.143000,3.438000
58.600000,3.348000,3.319000,3.058000,3.328000
58.700000,3.354000,3.287000,3.118000,3.341000
58.800000,3.461000,3.292000,2.898000,3.381000
58.900000,3.452000,3.288000,2.859000,3.328000
59.000000,3.473000,3.287000,2.942000,3.479000
59.100000,3.425000,3.251000,2.969000,3.459000
59.200000,3.489000,3.361000,2.883000,3.410000
59.300000,3.565000,3.350000,3.228000,3.376000
59.400000,3.467000,3.338000,2.929000,3.374000
59.500000,3.536000,3.373000,2.819000,3.440000
59.600000,3.549000,3.302000,2.974000,3.377000
59.700000,3.429000,3.335000,2.907000,3.440000
59.800000,3.373000,3.366000,2.983000,3.354000
59.900000,3.425000,3.364000,3.061000,3.293000
60.000000,3.261000,3.365000,2.974000,3.332000
60.100000,3.301000,3.330000,3.074000,3.362000
60.200000,3.324000,3.372000,3.180000,3.400000
60.300000,3.276000,3.396000,3.189000,3.420000
60.400000,3.272000,3.368000,3.113000,3.464000
60.500000,3.254000,3.331000,3.089000,3.444000
60.600000,3.302000,3.333000,3.153000,3.439000
60.700000,3.324000,3.358000,3.089000,3.407000
60.800000,3.281000,3.326000,3.118000,3.460000
60.900000,3.279000,3.382000,3.033000,3.342000
61.000000,3.351000,3.375000,2.939000,3.414000
61.100000,3.266000,3.350000,2.961000,3.566000
61.200000,3.320000,3.381000,2.970000,3.504000
61.300000,3.388000,3.347000,2.862000,3.510000
61.400000,3.363000,3.404000,2.918000,3.551000
61.500000,3.292000,3.402000,2.873000,3.433000
61.600000,3.335000,3.309000,2.843000,3.422000
61.700000,3.290000,3.369000,2.896000,3.529000
61.800000,3.363000,3.320000,3.183000,3.341000
61.900000,3.424000,3.454000,2.900000,3.404000
62.000000,3.476000,3.437000,3.237000,3.481000
62.100000,3.479000,3.461000,2.599000,3.419000
62.200000,3.447000,3.421000,3.217000,3.431000
62.300000,3.391000,3.337000,3.181000,3.375000
62.400000,3.370000,3.406000,2.811000,3.470000
62.500000,3.454000,3.354000,2.853000,3.474000
62.600000,3.317000,3.334000,3.172000,3.463000
62.700000,3.315000,3.433000,3.208000,3.481000
62.800000,3.174000,3.335000,2.766000,3.530000
62.900000,3.375000,3.338000,2.842000,3.414000
63.000000,3.463000,3.331000,2.887000,3.429000
63.100000,3.384000,3.390000,2.743000,3.454000
63.200000,3.452000,3.335000,3.165000,3.564000
63.300000,3.449000,3.393000,3.192000,3.509000
63.400000,3.346000,3.462000,3.199000,3.518000
63.500000,3.445000,3.324000,2.887000,3.506000
63.600000,3.411000,3.402000,2.912000,3.419000
63.700000,3.393000,3.396000,3.262000,3.318000
63.800000,3.418000,3.398000,2.942000,3.425000
63.900000,3.400000,3.330000,3.219000,3.336000
64.000000,3.316000,3.343000,3.121000,3.310000
64.100000,3.350000,3.447000,2.995000,3.321000
64.200000,3.294000,3.414000,2.854000,3.234000
64.300000,3.322000,3.403000,2.962000,3.315000
64.400000,3.333000,3.327000,2.837000,3.449000
64.500000,3.332000,3.425000,2.881000,3.299000
64.600000,3.297000,3.374000,2.987000,3.420000
64.700000,3.289000,3.371000,2.904000,3.389000
64.800000,3.295000,3.438000,2.909000,3.292000
64.900000,3.357000,3.357000,2.852000,3.406000
65.000000,3.309000,3.344000,2.929000,3.490000
65.100000,3.268000,3.339000,2.958000,3.400000
65.200000,3.341000,3.395000,2.937000,3.447000
65.300000,3.377000,3.413000,3.021000,3.349000
65.400000,3.394000,3.531000,3.093000,3.378000
65.500000,3.283000,3.432000,3.091000,3.469000
65.600000,3.319000,3.476000,3.121000,3.478000
65.700000,3.291000,3.495000,3.127000,3.449000
65.800000,3.271000,3.426000,3.213000,3.568000
65.900000,3.290000,3.403000,3.174000,3.418000
66.000000,3.433000,3.413000,3.118000,3.424000
66.100000,3.316000,3.468000,2.842000,3.346000
66.200000,3.319000,3.431000,2.971000,3.302000
66.300000,3.351000,3.442000,2.958000,3.379000
66.400000,3.363000,3.500000,2.845000,3.350000
66.500000,3.284000,3.521000,3.202000,3.350000
66.600000,3.339000,3.496000,3.238000,3.333000
66.700000,3.324000,3.528000,2.816000,3.334000
66.800000,3.283000,3.494000,2.918000,3.366000
66.900000,3.375000,3.466000,3.245000,3.481000
67.000000,3.318000,3.514000,3.151000,3.528000
67.100000,3.296000,3.525000,2.888000,3.614000
67.200000,3.304000,3.507000,3.209000,3.441000
67.300000,3.310000,3.516000,3.205000,3.436000
67.400000,3.259000,3.529000,3.246000,3.655000
67.500000,3.238000,3.531000,3.037000,3.601000
67.600000,3.276000,3.490000,3.223000,3.448000
67.700000,3.224000,3.477000,3.214000,3.562000
67.800000,3.287000,3.492000,3.259000,3.564000
67.900000,3.312000,3.501000,3.062000,3.536000
68.000000,3.360000,3.499000,2.934000,3.566000
68.100000,3.331000,3.475000,3.167000,3.634000
68.200000,3.333000,3.310000,3.066000,3.675000
68.300000,3.364000,3.353000,3.167000,3.592000
68.400000,3.363000,3.456000,3.185000,3.493000
68.500000,3.390000,3.445000,3.217000,3.454000
68.600000,3.358000,3.473000,3.183000,3.535000
68.700000,3.372000,3.511000,3.262000,3.509000
68.800000,3.374000,3.471000,3.241000,4.835000
68.900000,3.322000,3.504000,3.233000,4.876000
69.000000,3.350000,3.424000,3.187000,3.438000
69.100000,3.274000,3.429000,3.214000,3.589000
69.200000,3.285000,3.455000,3.191000,3.488000
69.300000,3.403000,3.368000,3.136000,3.464000
69.400000,3.277000,3.532000,3.144000,3.508000
69.500000,3.365000,3.388000,3.168000,3.408000
69.600000,3.376000,3.468000,3.209000,3.347000
69.700000,3.282000,3.435000,3.230000,3.386000
69.800000,3.377000,3.402000,3.285000,3.366000
69.900000,3.323000,3.420000,3.246000,3.481000
70.000000,3.353000,3.409000,3.193000,3.468000
70.100000,3.309000,3.547000,3.195000,3.532000
70.200000,3.380000,3.445000,3.083000,3.596000
70.300000,3.317000,3.536000,3.049000,3.595000
70.400000,3.294000,3.505000,3.088000,3.470000
70.500000,3.278000,3.456000,3.163000,3.452000
70.600000,3.270000,3.396000,3.163000,3.442000
70.700000,3.300000,3.335000,3.146000,3.502000
70.800000,3.337000,3.437000,3.123000,3.577000
70.900000,3.325000,3.414000,3.123000,3.574000
71.000000,3.355000,3.473000,3.237000,3.393000
71.100000,3.322000,3.350000,3.219000,3.476000
71.200000,3.324000,3.302000,3.205000,3.467000
71.300000,3.371000,3.299000,3.226000,3.459000
71.400000,3.318000,3.403000,3.169000,3.366000
71.500000,3.335000,3.393000,3.174000,3.311000
71.600000,3.358000,3.394000,3.159000,3.337000
71.700000,3.346000,3.367000,3.165000,3.309000
71.800000,3.422000,3.401000,3.153000,3.502000
71.900000,3.399000,3.259000,3.190000,3.465000
72.000000,3.364000,3.213000,3.150000,3.403000
72.100000,3.253000,3.209000,3.078000,3.314000
72.200000,3.337000,3.193000,3.152000,3.414000
72.300000,3.382000,3.308000,3.107000,3.380000
72.400000,3.364000,3.279000,3.062000,3.359000
72.500000,3.279000,3.387000,3.077000,3.343000
72.600000,3.282000,3.307000,3.119000,3.330000
72.700000,3.382000,3.360000,3.160000,3.157000
72.800000,3.341000,3.331000,3.126000,3.188000
72.900000,3.346000,3.337000,3.126000,3.182000
73.000000,3.363000,3.393000,3.139000,3.156000
73.100000,3.350000,3.417000,3.152000,3.192000
73.200000,3.313000,3.351000,3.111000,3.398000
73.300000,3.302000,3.316000,3.077000,3.709000
73.400000,3.367000,3.339000,3.082000,3.414000
73.500000,3.340000,3.338000,3.164000,3.522000
73.600000,3.327000,3.306000,3.165000,3.445000
73.700000,3.360000,3.270000,3.159000,4.836000
73.800000,3.366000,3.221000,3.216000,4.937000
73.900000,3.349000,3.286000,3.158000,4.963000
74.000000,3.397000,3.376000,3.146000,4.897000
74.100000,3.384000,3.305000,3.146000,4.778000
74.200000,3.338000,3.452000,3.159000,4.817000
74.300000,3.355000,3.523000,3.146000,4.982000
74.400000,3.369000,3.519000,3.115000,4.926000
74.500000,3.340000,3.249000,3.161000,5.036000
74.600000,3.377000,3.168000,3.156000,4.908000
74.700000,3.266000,3.293000,3.170000,4.985000
74.800000,3.312000,3.194000,3.176000,4.981000
74.900000,3.295000,3.133000,3.147000,5.003000
75.000000,3.330000,3.218000,3.162000,5.058000
75.100000,3.337000,3.246000,3.153000,5.122000
75.200000,3.352000,3.173000,3.135000,5.125000
75.300000,3.367000,2.970000,3.111000,5.120000
75.400000,3.347000,3.116000,3.171000,4.990000
75.500000,3.286000,3.011000,3.127000,4.968000
75.600000,3.221000,3.264000,3.104000,5.023000
75.700000,3.281000,3.042000,3.110000,4.825000
75.800000,3.297000,3.082000,3.197000,4.735000
75.900000,3.307000,3.273000,3.164000,3.450000
76.000000,3.296000,3.235000,3.118000,4.863000
76.100000,3.341000,3.310000,3.191000,4.715000
76.200000,3.266000,3.370000,3.153000,4.571000
76.300000,3.339000,3.248000,3.202000,4.647000
76.400000,3.314000,3.347000,3.215000,4.698000
76.500000,3.323000,3.327000,3.153000,4.702000
76.600000,3.375000,3.063000,3.197000,4.852000
76.700000,3.358000,3.215000,3.173000,4.685000
76.800000,3.303000,3.027000,3.144000,4.493000
76.900000,3.350000,3.348000,3.141000,4.528000
77.000000,3.348000,3.284000,3.088000,4.599000
77.100000,3.303000,3.312000,3.134000,4.500000
77.200000,3.311000,2.876000,3.105000,4.490000
77.300000,3.358000,3.114000,3.184000,4.511000
77.400000,3.333000,3.045000,3.225000,3.727000
77.500000,3.309000,3.066000,3.170000,4.572000
77.600000,3.296000,3.105000,3.226000,4.533000
77.700000,3.340000,3.174000,3.201000,4.454000
77.800000,3.335000,3.123000,3.191000,3.673000
77.900000,3.375000,3.363000,3.211000,4.592000
78.000000,3.342000,3.391000,3.171000,4.552000
78.100000,3.387000,3.433000,3.197000,4.641000
78.200000,3.392000,3.052000,3.304000,3.656000
78.300000,3.341000,3.352000,3.269000,3.743000
78.400000,3.374000,3.283000,3.108000,3.764000
78.500000,3.305000,3.276000,3.251000,4.710000
78.600000,3.273000,3.308000,3.170000,4.779000
78.700000,3.299000,3.404000,3.126000,3.634000
78.800000,3.300000,3.410000,3.103000,3.592000
78.900000,3.281000,3.354000,3.152000,4.710000
79.000000,3.339000,3.448000,3.139000,3.399000
79.100000,3.306000,2.858000,3.138000,3.444000
79.200000,3.267000,3.447000,3.128000,4.713000
79.300000,3.314000,3.444000,3.156000,4.595000
79.400000,3.269000,3.410000,3.181000,4.631000
79.500000,3.300000,3.434000,3.200000,4.703000
79.600000,3.250000,3.403000,3.184000,3.571000
79.700000,3.298000,3.458000,3.294000,3.568000
79.800000,3.310000,3.461000,3.309000,3.608000
79.900000,3.266000,3.494000,3.301000,3.602000
80.000000,3.311000,3.417000,3.290000,3.516000
80.100000,3.305000,3.344000,3.374000,3.562000
80.200000,3.286000,3.429000,3.349000,3.721000
80.300000,3.304000,3.362000,3.352000,3.791000
80.400000,3.339000,3.452000,3.363000,3.806000
80.500000,3.323000,3.381000,3.288000,3.788000
80.600000,3.234000,3.393000,3.335000,3.673000
80.700000,3.360000,3.317000,3.301000,3.693000
80.800000,3.370000,3.428000,3.172000,3.740000
80.900000,3.239000,3.442000,3.228000,3.684000
81.000000,3.304000,3.373000,3.187000,3.651000
81.100000,3.234000,3.367000,3.203000,3.742000
81.200000,3.375000,3.404000,3.184000,3.715000
81.300000,3.437000,3.426000,3.194000,3.806000
81.400000,3.315000,3.425000,3.160000,3.768000
81.500000,3.254000,3.418000,3.008000,4.044000
81.600000,3.337000,3.424000,3.055000,4.051000
81.700000,3.253000,3.457000,3.063000,3.992000
81.800000,3.395000,3.509000,3.048000,3.990000
81.900000,3.289000,3.406000,3.118000,3.876000
82.000000,3.370000,3.392000,3.164000,3.968000
82.100000,3.366000,3.416000,3.210000,4.031000
82.200000,3.334000,3.481000,3.178000,4.027000
82.300000,3.329000,3.485000,3.201000,4.083000
82.400000,3.324000,3.603000,3.173000,4.015000
82.500000,3.312000,3.530000,3.172000,3.928000
82.600000,3.398000,3.547000,3.149000,3.950000
82.700000,3.279000,3.627000,3.159000,3.930000
82.800000,3.282000,3.648000,3.168000,3.851000
82.900000,3.258000,3.726000,3.144000,3.667000
83.000000,3.386000,3.604000,3.024000,4.053000
83.100000,3.361000,3.620000,2.924000,4.076000
83.200000,3.355000,3.630000,2.996000,4.034000
83.300000,3.333000,3.620000,3.013000,4.186000
83.400000,3.322000,3.559000,3.096000,3.855000
83.500000,3.346000,3.636000,3.123000,3.956000
83.600000,3.420000,3.611000,3.187000,4.148000
83.700000,3.322000,3.659000,3.159000,3.827000
83.800000,3.305000,3.666000,3.131000,3.558000
83.900000,3.311000,3.667000,3.164000,3.618000
84.000000,3.297000,3.655000,3.172000,3.585000
84.100000,3.358000,3.600000,3.006000,3.433000
84.200000,3.313000,3.577000,3.130000,3.461000
84.300000,3.287000,3.600000,3.058000,3.437000
84.400000,3.291000,3.644000,3.072000,3.508000
84.500000,3.336000,3.580000,3.113000,3.485000
84.600000,3.321000,3.586000,3.097000,3.442000
84.700000,3.398000,3.666000,3.070000,3.677000
84.800000,3.382000,3.710000,3.108000,3.614000
84.900000,3.321000,3.624000,3.062000,3.626000
85.000000,3.307000,3.656000,3.108000,3.712000
85.100000,3.376000,3.662000,3.095000,3.483000
85.200000,3.287000,3.617000,3.038000,3.545000
85.300000,3.326000,3.601000,3.065000,3.532000
85.400000,3.375000,3.611000,3.142000,3.356000
85.500000,3.356000,3.693000,3.134000,3.400000
85.600000,3.307000,3.653000,3.237000,3.436000
85.700000,3.277000,3.693000,3.193000,3.590000
85.800000,3.343000,3.595000,3.095000,3.397000
85.900000,3.302000,3.631000,3.190000,3.292000
86.000000,3.344000,3.709000,3.193000,3.373000
86.100000,3.252000,3.586000,3.194000,3.290000
86.200000,3.268000,3.658000,3.115000,3.370000
86.300000,3.296000,3.655000,3.229000,3.188000
86.400000,3.304000,3.641000,3.141000,3.263000
86.500000,3.300000,3.592000,3.174000,3.238000
86.600000,3.321000,3.650000,3.037000,3.242000
86.700000,3.331000,3.589000,3.173000,3.314000
86.800000,3.300000,3.568000,3.114000,3.202000
86.900000,3.264000,3.462000,3.132000,3.168000
87.000000,3.307000,3.491000,3.117000,3.170000
87.100000,3.247000,3.667000,2.884000,3.131000
87.200000,3.285000,3.668000,3.078000,3.057000
87.300000,3.289000,3.530000,3.092000,3.048000
87.400000,3.248000,3.590000,3.045000,3.041000
87.500000,3.296000,3.510000,3.025000,3.004000
87.600000,3.312000,3.571000,3.111000,3.049000
87.700000,3.241000,3.675000,3.023000,2.908000
87.800000,3.262000,3.582000,3.054000,3.093000
87.900000,3.281000,3.572000,3.103000,3.196000
88.000000,3.286000,3.592000,3.146000,3.269000
88.100000,3.292000,3.541000,2.831000,3.260000
88.200000,3.325000,3.594000,3.096000,3.179000
88.300000,3.315000,3.572000,3.161000,3.193000
88.400000,3.322000,3.676000,3.131000,3.174000
88.500000,3.329000,3.630000,3.167000,3.244000
88.600000,3.345000,3.627000,2.870000,3.252000
88.700000,3.356000,3.542000,2.933000,3.214000
88.800000,3.307000,3.564000,3.172000,3.180000
88.900000,3.313000,3.595000,3.258000,3.121000
89.000000,3.262000,3.567000,3.185000,3.052000
89.100000,3.307000,3.600000,3.210000,3.076000
89.200000,3.365000,3.628000,3.225000,3.199000
89.300000,3.345000,3.595000,3.203000,3.458000
89.400000,3.292000,3.690000,3.175000,3.457000
89.500000,3.358000,3.636000,3.187000,3.339000
89.600000,3.388000,3.671000,3.206000,3.539000
89.700000,3.343000,3.615000,3.152000,3.663000
89.800000,3.331000,3.647000,3.167000,3.702000
89.900000,3.382000,3.559000,3.186000,3.989000
90.000000,3.384000,3.568000,3.240000,3.783000
90.100000,3.367000,3.536000,3.163000,3.930000
90.200000,3.336000,3.559000,3.134000,3.819000
90.300000,3.362000,3.546000,3.206000,3.885000
90.400000,3.329000,3.639000,3.213000,3.685000
90.500000,3.281000,3.653000,3.275000,3.636000
90.600000,3.310000,3.613000,3.230000,3.579000
90.700000,3.266000,3.604000,3.189000,3.644000
90.800000,3.370000,3.596000,3.184000,3.869000
90.900000,3.273000,3.523000,3.155000,3.875000
91.000000,3.376000,3.583000,3.180000,3.799000
91.100000,3.323000,3.689000,3.122000,3.959000
91.200000,3.292000,3.604000,3.116000,3.828000
91.300000,3.271000,3.644000,3.102000,3.943000
91.400000,3.267000,3.582000,3.105000,4.023000
91.500000,3.329000,3.580000,3.169000,4.136000
91.600000,3.374000,3.579000,3.156000,4.374000
91.700000,3.329000,3.639000,3.115000,4.837000
91.800000,3.342000,3.589000,3.156000,4.507000
91.900000,3.321000,3.624000,3.049000,4.727000
92.000000,3.299000,3.645000,3.144000,4.434000
92.100000,3.312000,3.678000,3.192000,4.248000
92.200000,3.365000,3.596000,3.168000,5.049000
92.300000,3.370000,3.706000,3.162000,5.097000
92.400000,3.294000,3.669000,3.136000,4.817000
92.500000,3.377000,3.651000,3.138000,4.647000
92.600000,3.348000,3.739000,3.181000,4.929000
92.700000,3.321000,3.616000,2.797000,4.859000
92.800000,3.281000,3.567000,2.884000,4.877000
92.900000,3.363000,3.640000,3.095000,5.089000
93.000000,3.298000,3.630000,3.147000,5.126000
93.100000,3.319000,3.617000,3.142000,4.918000
93.200000,3.343000,3.722000,3.193000,5.180000
93.300000,3.380000,3.643000,3.192000,4.993000
93.400000,3.351000,3.607000,3.196000,4.613000
93.500000,3.297000,3.645000,3.185000,4.525000
93.600000,3.346000,3.626000,3.198000,4.317000
93.700000,3.392000,3.616000,3.227000,4.266000
93.800000,3.299000,3.567000,3.128000,4.381000
93.900000,3.363000,3.513000,3.086000,4.422000
94.000000,3.312000,3.616000,3.137000,4.204000
94.100000,3.309000,3.634000,3.045000,3.889000
94.200000,3.315000,3.574000,3.046000,3.779000
94.300000,3.338000,3.687000,3.042000,3.909000
94.400000,3.323000,3.609000,3.087000,3.761000
94.500000,3.324000,3.623000,3.153000,3.778000
94.600000,3.293000,3.658000,3.140000,3.999000
94.700000,3.274000,3.690000,3.164000,4.041000
94.800000,3.294000,3.725000,3.140000,4.185000
94.900000,3.327000,3.699000,3.155000,4.157000
95.000000,3.370000,3.761000,3.189000,4.209000
95.100000,3.284000,3.737000,3.232000,4.182000
95.200000,3.439000,3.736000,3.144000,4.086000
95.300000,3.435000,3.733000,3.196000,4.040000
95.400000,3.504000,3.807000,3.210000,3.973000
95.500000,3.350000,3.733000,3.186000,3.935000
95.600000,3.256000,3.632000,3.196000,3.942000
95.700000,3.399000,3.695000,3.206000,3.928000
95.800000,3.422000,3.661000,3.257000,3.933000
95.900000,3.390000,3.666000,3.270000,4.001000
96.000000,3.308000,3.602000,3.213000,3.929000
96.100000,3.372000,3.649000,3.188000,3.883000
96.200000,3.347000,3.548000,3.265000,3.920000
96.300000,3.291000,3.571000,3.278000,3.896000
96.400000,3.307000,3.579000,3.254000,3.960000
96.500000,3.349000,3.546000,3.242000,3.891000
96.600000,3.356000,3.514000,3.189000,3.721000
96.700000,3.240000,3.538000,3.159000,3.928000
96.800000,3.309000,3.532000,3.186000,3.912000
96.900000,3.268000,3.530000,3.145000,3.895000
97.000000,3.226000,3.493000,3.194000,3.872000
97.100000,3.199000,3.527000,3.197000,3.938000
97.200000,3.257000,3.457000,3.213000,3.933000
97.300000,3.184000,3.561000,3.211000,3.981000
97.400000,3.223000,3.603000,3.234000,3.912000
97.500000,3.201000,3.571000,3.195000,3.892000
97.600000,3.175000,3.598000,3.208000,3.867000
97.700000,3.192000,3.638000,3.226000,3.909000
97.800000,3.171000,3.635000,3.208000,3.873000
97.900000,3.326000,3.628000,3.190000,3.807000
98.000000,3.422000,3.398000,3.241000,3.862000
98.100000,3.315000,3.660000,3.221000,3.763000
98.200000,3.428000,3.653000,3.191000,3.696000
98.300000,3.412000,3.633000,3.224000,3.851000
98.400000,3.293000,3.629000,3.221000,3.634000
98.500000,3.275000,3.606000,3.256000,3.649000
98.600000,3.293000,3.652000,3.250000,3.700000
98.700000,3.165000,3.657000,3.247000,3.616000
98.800000,3.277000,3.586000,3.234000,3.668000
98.900000,3.328000,3.603000,3.211000,3.686000
99.000000,3.334000,3.671000,3.203000,3.718000
99.100000,3.372000,3.595000,3.198000,3.730000
99.200000,3.410000,3.644000,3.222000,3.744000
99.300000,3.396000,3.650000,3.251000,3.736000
99.400000,3.479000,3.695000,3.227000,3.750000
99.500000,3.338000,3.733000,3.229000,3.677000
99.600000,3.198000,3.739000,3.229000,3.753000
99.700000,3.292000,3.721000,3.214000,3.746000
99.800000,3.385000,3.681000,3.211000,3.806000
99.900000,3.252000,3.676000,3.179000,3.937000
100.000000,3.292000,3.636000,3.264000,3.794000
100.100000,3.358000,3.687000,3.244000,3.808000
100.200000,3.260000,3.697000,3.259000,3.759000
100.300000,3.343000,3.738000,3.244000,3.881000
100.400000,3.346000,3.635000,3.218000,3.881000
100.500000,3.285000,3.662000,3.247000,3.905000
100.600000,3.278000,3.646000,3.275000,3.838000
100.700000,3.199000,3.367000,3.236000,3.720000
100.800000,3.226000,3.690000,3.263000,3.754000
100.900000,3.305000,3.648000,3.280000,3.732000
101.000000,3.304000,3.633000,3.229000,3.617000
101.100000,3.254000,3.634000,3.189000,3.583000
101.200000,3.321000,3.531000,3.199000,3.827000
101.300000,3.188000,3.584000,3.316000,3.716000
101.400000,3.219000,3.564000,3.284000,3.743000
101.500000,3.121000,3.574000,3.159000,3.658000
101.600000,3.273000,3.578000,3.181000,3.703000
101.700000,3.121000,3.562000,3.258000,3.623000
101.800000,3.260000,3.605000,3.215000,3.582000
101.900000,3.231000,3.542000,3.266000,3.737000
102.000000,3.248000,3.603000,3.211000,3.741000
102.100000,3.230000,3.523000,3.218000,3.853000
102.200000,3.310000,3.590000,2.386000,3.797000
102.300000,3.319000,3.569000,3.297000,3.876000
102.400000,3.320000,3.550000,3.219000,3.773000
102.500000,3.293000,3.563000,3.250000,3.777000
102.600000,3.245000,3.540000,3.301000,3.806000
102.700000,3.230000,3.581000,3.213000,3.837000
102.800000,3.218000,3.550000,3.215000,3.786000
102.900000,3.138000,3.578000,3.297000,3.731000
103.000000,3.222000,3.565000,3.334000,3.836000
103.100000,3.122000,3.634000,3.421000,3.746000
103.200000,3.224000,3.080000,3.341000,3.664000
103.300000,3.187000,3.048000,3.269000,3.707000
103.400000,3.200000,3.522000,3.188000,3.705000
103.500000,3.200000,3.540000,3.284000,3.694000
103.600000,3.323000,3.224000,3.214000,3.640000
103.700000,3.288000,3.223000,2.812000,3.785000
103.800000,3.259000,3.403000,3.217000,3.949000
103.900000,3.267000,3.622000,3.209000,3.876000
104.000000,3.260000,3.510000,3.175000,3.977000
104.100000,3.259000,3.192000,3.149000,3.832000
104.200000,3.186000,3.173000,3.147000,3.882000
104.300000,3.321000,3.249000,3.105000,3.828000
104.400000,3.238000,3.324000,3.181000,3.648000
104.500000,3.368000,3.276000,2.967000,3.718000
104.600000,3.381000,3.244000,3.238000,3.693000
104.700000,3.341000,3.469000,3.282000,3.692000
104.800000,3.333000,3.272000,3.250000,3.776000
104.900000,3.286000,3.177000,3.236000,3.785000
105.000000,3.244000,3.238000,3.237000,3.646000
105.100000,3.290000,3.263000,3.205000,3.609000
105.200000,3.250000,3.270000,3.196000,3.861000
105.300000,3.264000,3.289000,3.200000,3.800000
105.400000,3.276000,3.303000,3.242000,3.846000
105.500000,3.286000,3.391000,3.206000,3.891000
105.600000,3.280000,3.488000,3.260000,3.890000
105.700000,3.302000,3.535000,3.150000,3.842000
105.800000,3.293000,3.463000,3.132000,3.789000
105.900000,3.312000,3.457000,3.182000,3.744000
106.000000,3.322000,3.333000,3.214000,3.795000
106.100000,3.291000,3.373000,3.376000,3.871000
106.200000,3.298000,3.489000,3.290000,3.859000
106.300000,3.276000,3.311000,3.258000,3.921000
106.400000,3.267000,3.446000,3.232000,3.841000
106.500000,3.386000,3.427000,3.102000,3.889000
106.600000,3.365000,3.320000,3.226000,3.885000
106.700000,3.333000,3.348000,3.248000,3.929000
106.800000,3.243000,3.379000,3.371000,3.888000
106.900000,3.322000,3.728000,3.260000,3.940000
107.000000,3.310000,3.767000,3.155000,3.989000
107.100000,3.287000,3.712000,3.241000,3.962000
107.200000,3.288000,3.610000,3.281000,3.887000
107.300000,3.335000,3.649000,3.156000,3.970000
107.400000,3.331000,3.660000,3.203000,3.727000
107.500000,3.352000,3.673000,3.216000,3.612000
107.600000,3.181000,3.625000,3.207000,3.709000
107.700000,3.386000,3.686000,3.182000,3.686000
107.800000,3.260000,3.662000,3.119000,3.676000
107.900000,3.247000,3.651000,3.229000,3.691000
108.000000,3.129000,3.641000,3.201000,3.776000
108.100000,3.263000,3.660000,3.143000,3.772000
108.200000,3.352000,3.692000,3.200000,3.920000
108.300000,3.457000,3.648000,3.345000,3.766000
108.400000,3.453000,3.776000,3.321000,3.721000
108.500000,3.500000,3.724000,3.232000,3.675000
108.600000,3.456000,3.725000,3.211000,3.765000
108.700000,3.397000,3.646000,3.277000,3.769000
108.800000,3.460000,3.656000,3.255000,3.848000
108.900000,3.512000,3.538000,3.269000,3.647000
109.000000,3.399000,3.581000,3.258000,3.631000
109.100000,3.429000,3.686000,3.209000,3.609000
109.200000,3.497000,3.723000,3.212000,3.662000
109.300000,3.472000,3.502000,3.254000,3.671000
109.400000,3.393000,3.665000,3.297000,3.686000
109.500000,3.487000,3.703000,3.298000,3.579000
109.600000,3.486000,3.597000,3.284000,3.659000
109.700000,3.410000,3.619000,3.223000,3.746000
109.800000,3.316000,3.485000,3.266000,3.700000
109.900000,3.376000,3.496000,3.290000,3.731000
110.000000,3.366000,3.702000,3.299000,3.687000
110.100000,3.413000,3.637000,3.392000,3.684000
110.200000,3.356000,3.660000,3.329000,3.653000
110.300000,3.450000,3.609000,3.276000,3.609000
110.400000,3.399000,3.563000,3.250000,3.626000
110.500000,3.308000,3.515000,3.246000,3.765000
110.600000,3.136000,3.504000,3.222000,3.674000
110.700000,3.191000,3.521000,3.241000,3.584000
110.800000,3.186000,3.566000,3.287000,3.712000
110.900000,3.182000,3.564000,3.211000,3.721000
111.000000,3.338000,3.533000,3.307000,3.764000
111.100000,3.371000,3.521000,3.322000,3.842000
111.200000,3.315000,3.522000,3.293000,4.039000
111.300000,3.247000,3.500000,3.198000,4.054000
111.400000,3.232000,3.526000,3.167000,4.046000
