Time_ns,WT,D111A,T110A_D111A,T60A_S63A
55.700000,2.225513,2.201261,3.583647,2.220102
55.800000,2.207362,2.225657,3.528530,2.260983
55.900000,2.217763,2.202079,3.492563,2.258247
56.000000,2.189192,2.230201,3.477880,2.276642
56.100000,2.228253,2.244106,3.453135,2.264222
56.200000,2.228734,2.196080,3.504730,2.251244
56.300000,2.212812,2.171861,3.503877,2.221347
56.400000,2.225990,2.188768,3.489911,2.226951
56.500000,2.229797,2.223872,3.536524,2.251127
56.600000,2.202020,2.212191,3.530023,2.265187
56.700000,2.146854,3.604703,3.393111,2.258478
56.800000,2.195517,2.207314,3.400490,2.241622
56.900000,2.189283,2.193215,3.360420,2.247200
57.000000,2.173271,2.195239,3.393536,2.252859
57.100000,2.137250,2.190086,3.439116,2.247676
57.200000,2.133660,2.188941,3.431040,2.229036
57.300000,2.139307,2.185124,3.495769,2.228901
57.400000,2.131611,2.163715,3.455544,2.209549
57.500000,2.155786,2.175818,3.474307,2.227387
57.600000,2.113303,2.188742,3.442955,2.204366
57.700000,2.183239,2.151675,3.416651,2.254780
57.800000,2.184562,2.176253,3.431987,2.224853
57.900000,2.129090,2.161603,3.438035,2.222691
58.000000,2.181800,2.207351,3.432308,2.242697
58.100000,2.205700,2.186107,3.377880,2.228129
58.200000,2.280399,3.457287,3.356941,2.224282
58.300000,2.205319,2.198000,3.396504,2.228891
58.400000,2.227070,2.178560,3.450814,2.241702
58.500000,2.209392,2.193668,3.437021,2.250532
58.600000,2.202486,2.190482,3.567003,2.209486
58.700000,2.204910,2.178831,3.546880,2.216263
58.800000,2.245586,2.176206,3.653355,2.226533
58.900000,2.236083,2.178967,3.695370,2.211244
59.000000,2.251891,2.172568,3.648421,2.269108
59.100000,2.232663,2.165682,3.596770,2.257750
59.200000,2.254776,2.205855,3.664863,2.239263
59.300000,2.282295,2.202268,2.164712,2.231013
59.400000,2.249759,2.192865,3.666965,2.224876
59.500000,2.272086,2.210471,3.736749,2.253983
59.600000,2.282923,2.182408,3.636272,2.228801
59.700000,2.234657,2.192616,3.658820,2.258839
59.800000,2.209560,2.205195,3.585646,2.218005
59.900000,2.231313,2.204345,3.545161,2.198583
60.000000,2.169140,2.209903,3.516832,2.206202
60.100000,2.180026,2.195666,3.551542,2.224016
60.200000,2.197478,2.212127,3.459440,2.238805
60.300000,2.175292,2.224494,3.455144,2.249827
60.400000,2.168397,2.210498,3.447791,2.267295
60.500000,2.166316,2.200737,3.441283,2.248818
60.600000,2.181411,2.191130,3.456522,2.259630
60.700000,2.188217,2.209509,3.422011,2.242600
60.800000,2.176484,2.195819,3.436285,2.267556
60.900000,2.174839,2.218186,3.478502,2.218749
61.000000,2.200857,2.216642,3.584940,2.246585
61.100000,2.175560,2.206836,3.574394,2.302738
61.200000,2.194029,2.215909,3.563604,2.275942
61.300000,2.215844,2.196305,3.613919,2.279866
61.400000,2.211083,2.222361,3.614377,2.299596
61.500000,2.179565,2.219167,3.640916,2.253307
61.600000,2.195614,2.184746,3.657825,2.246321
61.700000,2.181195,2.205487,3.610386,2.284694
61.800000,2.208150,2.190128,2.140977,2.216363
61.900000,2.232346,2.248380,3.628704,2.237881
62.000000,2.248661,2.237438,2.163384,2.264424
62.100000,2.251214,2.247673,3.824903,2.248761
62.200000,2.238125,2.234438,2.149479,2.251447
62.300000,2.220469,2.199130,2.139565,2.233684
62.400000,2.212133,2.226792,3.719178,2.259778
62.500000,2.246897,2.205064,3.695514,2.259678
62.600000,2.196399,2.200791,2.134023,2.261355
62.700000,2.191535,2.231819,2.152406,2.266576
62.800000,2.140938,2.196242,3.758595,2.284315
62.900000,2.212933,2.202363,3.715342,2.240224
63.000000,2.244239,2.191896,3.681468,2.245751
63.100000,2.216136,2.217526,3.777883,2.253742
63.200000,2.235664,2.200999,2.135257,2.297030
63.300000,2.242510,2.218438,2.145978,2.277287
63.400000,2.197537,2.247587,2.156005,2.275713
63.500000,2.238006,2.190582,3.686841,2.272914
63.600000,2.225851,2.220390,3.655358,2.237315
63.700000,2.222803,2.216367,2.170547,2.197501
63.800000,2.236367,2.218223,3.597806,2.235646
63.900000,2.224600,2.196219,2.156065,2.209719
64.000000,2.187492,2.197592,3.544428,2.201210
64.100000,2.208441,2.241697,3.567481,2.202817
64.200000,2.187306,2.229367,3.676655,2.174074
64.300000,2.195131,2.220635,3.593441,2.196629
64.400000,2.198889,2.197360,3.644165,2.256409
64.500000,2.202247,2.231928,3.633369,2.194072
64.600000,2.184974,2.211391,3.579530,2.239938
64.700000,2.185554,2.211272,3.610894,2.235609
64.800000,2.183687,2.238102,3.672209,2.185203
64.900000,2.210747,2.209610,3.696296,2.227411
65.000000,2.188173,2.206346,3.576576,2.266440
65.100000,2.171750,2.197742,3.569397,2.226060
65.200000,2.197351,2.218450,3.582139,2.249449
65.300000,2.218828,2.224520,3.564295,2.210110
65.400000,2.220875,2.275372,3.475068,2.222803
65.500000,2.179811,2.238479,3.503005,2.257568
65.600000,2.196649,2.254666,3.412443,2.271102
65.700000,2.180359,2.260356,3.416961,2.257769
65.800000,2.176212,2.226381,3.360168,2.303999
65.900000,2.180819,2.225326,3.385247,2.248853
66.000000,2.243009,2.229233,3.432506,2.243628
66.100000,2.193932,2.248273,3.514058,2.222028
66.200000,2.191698,2.232066,3.531527,2.202467
66.300000,2.203495,2.239062,3.512091,2.235619
66.400000,2.206549,2.261712,3.577615,2.219690
66.500000,2.175243,2.271606,2.137990,2.222896
66.600000,2.197821,2.262850,2.156314,2.216556
66.700000,2.195570,2.271479,3.561453,2.219559
66.800000,2.182588,2.260040,3.519516,2.223498
66.900000,2.215252,2.249958,2.161834,2.272107
67.000000,2.196985,2.263530,2.120554,2.290598
67.100000,2.185500,2.277025,3.553702,2.324163
67.200000,2.182261,2.270218,2.139620,2.253772
67.300000,2.183314,2.270300,2.145843,2.251706
67.400000,2.165143,2.271962,2.161330,2.330258
67.500000,2.157912,2.273028,3.537970,2.308661
67.600000,2.170596,2.257865,2.153372,2.253994
67.700000,2.148686,2.253620,2.154689,2.301216
67.800000,2.177074,2.256303,2.169467,2.302498
67.900000,2.187066,2.265877,3.537513,2.287700
68.000000,2.206173,2.256597,3.532623,2.300556
68.100000,2.193284,2.255036,2.123731,2.328660
68.200000,2.193722,2.191341,3.535785,2.351083
68.300000,2.204798,2.202380,2.127301,2.317961
68.400000,2.204357,2.243926,2.137675,2.272758
68.500000,2.220252,2.243089,2.150658,2.252934
68.600000,2.206282,2.246961,2.131997,2.286404
68.700000,2.211981,2.265565,2.163608,2.271663
68.800000,2.216030,2.253375,2.148926,4.055555
68.900000,2.192593,2.266793,2.158370,4.128082
69.000000,2.198757,2.231838,3.395712,2.244953
69.100000,2.173501,2.232885,3.348006,2.306875
69.200000,2.182019,2.240094,3.356293,2.265596
69.300000,2.227837,2.215567,3.395819,2.249173
69.400000,2.172604,2.274397,3.386945,2.271957
69.500000,2.208287,2.221322,2.127507,2.235660
69.600000,2.209617,2.249682,3.365199,2.213533
69.700000,2.179248,2.239343,3.337694,2.229443
69.800000,2.215229,2.223756,3.344317,2.222153
69.900000,2.196957,2.228306,3.347079,2.263224
70.000000,2.201766,2.225864,3.341020,2.258779
70.100000,2.186917,2.280374,3.347979,2.286806
70.200000,2.213019,2.239793,3.401938,2.306586
70.300000,2.186014,2.276602,3.413732,2.308626
70.400000,2.179725,2.262782,3.395347,2.262002
70.500000,2.175107,2.241689,2.127362,2.255423
70.600000,2.170698,2.213943,3.378548,2.245070
70.700000,2.190921,2.196663,3.380989,2.270679
70.800000,2.196276,2.239139,3.387120,2.301240
70.900000,2.190444,2.228384,3.401291,2.306652
71.000000,2.203638,2.253061,3.337052,2.227988
71.100000,2.192742,2.205438,3.349337,2.263906
71.200000,2.194613,2.188323,3.372241,2.258131
71.300000,2.212853,2.180668,3.363508,2.250269
71.400000,2.189057,2.221188,3.375266,2.224474
71.500000,2.195403,2.220439,2.132089,2.210172
71.600000,2.204528,2.217911,2.130919,2.214050
71.700000,2.204592,2.210774,2.128839,2.199411
71.800000,2.229485,2.224876,2.122252,2.275834
71.900000,2.222782,2.172527,3.357371,2.254962
72.000000,2.206784,2.156151,3.368654,2.235977
72.100000,2.166250,2.152803,2.093948,2.201957
72.200000,2.200565,2.139884,2.131503,2.242123
72.300000,2.216002,2.190898,2.106991,2.223552
72.400000,2.205914,2.180227,3.411771,2.219123
72.500000,2.172653,2.221808,3.434947,2.211283
72.600000,2.178428,2.192070,3.426377,2.205021
72.700000,2.206396,2.214691,3.468019,2.145377
72.800000,2.195901,2.206028,3.422574,2.152952
72.900000,2.195474,2.203007,2.118529,2.154850
73.000000,2.203350,2.223257,2.125077,2.138917
73.100000,2.201007,2.242126,2.130787,2.153332
73.200000,2.186809,2.211392,2.110273,2.234185
73.300000,2.182481,2.194225,2.100602,2.353316
73.400000,2.208025,2.200792,2.096606,2.240015
73.500000,2.199557,2.206281,2.132130,2.281122
73.600000,2.197994,2.191053,3.404468,2.255743
73.700000,2.204674,2.176728,2.125415,3.921098
73.800000,2.204326,2.154108,3.402451,3.782239
73.900000,2.198786,2.178383,2.133269,3.728186
74.000000,2.218634,2.213164,2.120406,3.764156
74.100000,2.217432,2.187876,2.121770,3.816184
74.200000,2.193188,2.241985,2.131916,3.713102
74.300000,2.203420,2.269297,2.123854,3.600310
74.400000,2.209268,2.272306,2.116511,3.688757
74.500000,2.195612,2.164460,2.130010,3.583467
74.600000,2.210571,2.137030,2.131095,3.672165
74.700000,2.167556,2.177445,2.132339,3.582906
74.800000,2.180525,2.145425,2.134868,3.499410
74.900000,2.176022,2.123632,2.124808,3.488513
75.000000,2.192468,2.145114,2.133892,3.563501
75.100000,2.195639,2.163647,3.382428,3.457731
75.200000,2.198813,2.133952,2.117271,3.520099
75.300000,2.203381,3.754906,2.107503,3.524360
75.400000,2.203058,3.690465,2.138882,3.586780
75.500000,2.173972,3.736601,2.120399,3.582567
75.600000,2.152084,2.169411,2.107540,3.686317
75.700000,2.175082,3.735527,2.108874,3.834204
75.800000,2.186888,3.694032,2.145836,3.821736
75.900000,2.188198,3.591780,2.130135,2.263236
76.000000,2.183708,3.603156,2.113215,3.669014
76.100000,2.199438,3.585531,2.140732,3.657468
76.200000,2.170006,3.492649,2.131978,3.765544
76.300000,2.200179,3.583555,2.149330,3.672763
76.400000,2.186002,2.195282,2.159395,3.557874
76.500000,2.193276,2.186318,2.134799,3.508343
76.600000,2.211884,3.704062,2.149492,3.515439
76.700000,2.206477,3.619739,2.137752,3.640188
76.800000,2.189204,3.744479,2.124791,3.886829
76.900000,2.203132,2.199268,2.128683,3.782924
77.000000,2.201207,2.176210,2.107294,3.746073
77.100000,2.183291,2.187860,2.126262,3.906097
77.200000,2.186375,3.853024,2.110276,3.968192
77.300000,2.197681,3.691414,2.141610,4.144113
77.400000,2.192803,3.709631,2.159185,2.356203
77.500000,2.184128,3.691867,2.129141,4.174821
77.600000,2.179515,3.688215,2.155535,4.160621
77.700000,2.195659,3.645004,2.151109,4.147585
77.800000,2.193143,3.697960,2.147474,2.349102
77.900000,2.209810,2.207746,2.149182,4.183596
78.000000,2.200767,2.221030,2.134689,4.147755
78.100000,2.217242,2.229112,2.148266,4.336318
78.200000,2.215323,3.759051,2.190036,2.332791
78.300000,2.197642,2.198196,3.357040,2.366008
78.400000,2.206549,2.170497,3.381934,2.375050
78.500000,2.183764,2.173867,3.344256,4.298965
78.600000,2.172584,2.188309,3.351505,4.323502
78.700000,2.178896,2.219400,3.383092,2.325151
78.800000,2.185680,2.224878,3.380213,2.307940
78.900000,2.175247,2.214350,3.367241,4.290046
79.000000,2.196035,2.238389,3.384034,2.227302
79.100000,2.187740,3.910365,3.389321,2.245861
79.200000,2.170016,2.243546,3.378496,4.346130
79.300000,2.190848,2.239423,3.362414,4.236438
79.400000,2.172684,2.224626,3.379682,4.141782
79.500000,2.189141,2.235391,3.377620,4.303427
79.600000,2.170462,2.223162,2.134464,2.297155
79.700000,2.181465,2.242928,3.347466,2.291340
79.800000,2.189383,2.244171,3.303683,2.313626
79.900000,2.178025,2.256441,2.183241,2.308527
80.000000,2.191358,2.228819,3.304109,2.279276
80.100000,2.186715,2.198538,3.301621,2.299352
80.200000,2.178137,2.237425,3.292551,2.358649
80.300000,2.186819,2.207075,3.301561,2.385034
80.400000,2.201990,2.239939,3.277400,2.389619
80.500000,2.199068,2.216836,3.306800,2.389177
80.600000,2.151958,2.217535,3.293363,2.336879
80.700000,2.204998,2.185847,3.314531,2.350750
80.800000,2.212000,2.236832,3.382565,2.370211
80.900000,2.165038,2.240443,3.390094,2.345751
81.000000,2.190731,2.212213,3.379332,2.332592
81.100000,2.160317,2.211698,3.362472,2.371956
81.200000,2.209493,2.231921,2.138203,2.347158
81.300000,2.234895,2.233431,2.146167,2.388868
81.400000,2.190064,2.232274,2.130330,2.371368
81.500000,2.163083,2.225738,3.475619,2.484513
81.600000,2.189139,2.231487,3.424815,2.487619
81.700000,2.161754,2.244224,3.435916,2.458604
81.800000,2.219754,2.269432,3.445294,2.460772
81.900000,2.176004,2.224941,2.110418,2.417972
82.000000,2.205883,2.220667,2.122836,2.453415
82.100000,2.211817,2.229229,2.144776,2.476426
82.200000,2.194026,2.258978,2.135602,2.477011
82.300000,2.194698,2.258951,2.144536,2.496670
82.400000,2.185580,2.305617,2.136024,2.467732
82.500000,2.180769,2.269982,2.130821,2.433250
82.600000,2.217939,2.279018,2.120315,2.445707
82.700000,2.175954,2.312059,2.123284,2.439583
82.800000,2.173956,2.325387,2.129588,2.403841
82.900000,2.165065,2.351202,2.123256,2.331680
83.000000,2.211225,2.308949,3.531178,2.487861
83.100000,2.205899,2.306503,3.565700,2.497215
83.200000,2.201624,2.312395,3.541660,2.474923
83.300000,2.191772,2.304700,3.533071,2.544939
83.400000,2.189003,2.285943,3.477087,2.406022
83.500000,2.196853,2.315640,2.123202,2.447633
83.600000,2.228110,2.307660,2.147243,2.529247
83.700000,2.197645,2.321750,2.137153,2.398562
83.800000,2.184986,2.327152,2.126041,2.293054
83.900000,2.188077,2.327456,2.133516,2.320244
84.000000,2.181291,2.321541,2.138058,2.303090
84.100000,2.206617,2.302305,3.571295,2.251790
84.200000,2.193408,2.291747,3.457167,2.255902
84.300000,2.181540,2.301589,3.439383,2.248624
84.400000,2.176389,2.320385,3.414599,2.279610
84.500000,2.193820,2.296180,3.430874,2.267856
84.600000,2.187290,2.293465,3.414675,2.253695
84.700000,2.223846,2.329995,3.410885,2.344019
84.800000,2.216217,2.348030,3.408217,2.314666
84.900000,2.196877,2.314953,3.431745,2.324579
85.000000,2.185362,2.324086,3.418946,2.358037
85.100000,2.205886,2.324179,3.422391,2.267627
85.200000,2.179492,2.310065,3.421143,2.293783
85.300000,2.194864,2.301304,3.405557,2.289312
85.400000,2.212187,2.308914,3.379438,2.220285
85.500000,2.203568,2.339724,3.393785,2.237625
85.600000,2.181713,2.325443,3.388487,2.244595
85.700000,2.180852,3.294074,3.398051,2.310722
85.800000,2.198142,2.303005,3.441335,2.231032
85.900000,2.182331,2.315735,3.423944,2.194456
86.000000,2.200678,2.343355,3.410723,2.227325
86.100000,2.163891,2.296218,3.430708,2.198558
86.200000,2.172780,2.329674,3.497443,2.222639
86.300000,2.183612,2.327002,3.446865,2.159218
86.400000,2.180670,2.311437,3.467938,2.184724
86.500000,2.176967,2.294882,3.474622,2.176611
86.600000,2.187704,3.292572,3.430379,2.178260
86.700000,2.193293,2.298354,3.460209,2.199880
86.800000,2.183790,3.316272,3.454244,2.156607
86.900000,2.169738,3.397758,3.490433,2.146223
87.000000,2.188633,3.378416,3.523579,2.143970
87.100000,2.163686,2.325942,3.495454,2.128611
87.200000,2.181213,2.331728,3.511931,2.109937
87.300000,2.184016,2.269491,3.539439,2.099077
87.400000,2.160738,2.296130,3.546075,2.097505
87.500000,2.184299,2.261895,3.554124,2.085703
87.600000,2.189207,2.289689,3.519339,2.088472
87.700000,2.158963,2.332291,3.578632,2.047007
87.800000,2.173610,2.294190,3.556360,2.113608
87.900000,2.173047,2.293807,2.115583,2.154372
88.000000,2.179531,2.300650,2.129426,2.186689
88.100000,2.186973,2.280237,3.718163,2.180561
88.200000,2.197078,2.306382,2.113572,2.156089
88.300000,2.194536,2.296743,2.132303,2.153520
88.400000,2.195681,3.195927,2.118896,2.141191
88.500000,2.193408,2.315444,2.128610,2.164465
88.600000,2.202696,3.199807,3.732797,2.169790
88.700000,2.212646,2.283419,3.689339,2.156363
88.800000,2.187776,2.291185,2.127907,2.137324
88.900000,2.198424,2.304094,2.163135,2.119386
89.000000,2.173615,2.294708,2.135198,2.091520
89.100000,2.191169,2.308960,2.143503,2.108346
89.200000,2.220047,2.319599,2.157153,2.150804
89.300000,2.207413,2.307766,2.154490,2.241903
89.400000,2.182247,2.346011,2.133648,2.248987
89.500000,2.209747,2.318686,2.138534,2.206290
89.600000,2.219772,2.332864,2.152020,2.277924
89.700000,2.203254,2.312232,2.125020,2.331369
89.800000,2.200399,2.328351,2.133387,2.349329
89.900000,2.221016,2.293649,2.140789,2.460937
90.000000,2.220143,2.296065,2.160211,2.377672
90.100000,2.212684,2.281819,2.129784,2.434999
90.200000,2.201546,2.292572,2.117416,2.395925
90.300000,2.212324,2.286710,2.148924,2.422283
90.400000,2.199548,2.318510,2.150195,2.333558
90.500000,2.180068,2.330300,2.170892,2.323798
90.600000,2.189265,2.315414,2.154858,2.303095
90.700000,2.169247,2.314131,2.145014,2.324083
90.800000,2.205170,2.305660,2.144289,2.406434
90.900000,2.162455,2.278467,2.129292,2.408707
91.000000,2.206987,2.304356,2.137720,2.386404
91.100000,2.187083,2.340504,2.117683,2.452395
91.200000,2.176095,2.310241,2.111966,2.396258
91.300000,2.165285,2.325857,2.104194,2.441294
91.400000,2.170399,2.298362,2.109632,2.474239
91.500000,2.195731,2.302584,2.136513,2.520756
91.600000,2.217250,2.302820,2.129309,2.621484
91.700000,2.197082,2.324530,2.116394,2.813526
91.800000,2.205068,2.300503,2.130990,2.677817
91.900000,2.195284,2.317084,2.092247,2.764025
92.000000,2.184352,2.326657,2.129361,2.649681
92.100000,2.189563,2.341332,2.143527,2.568656
92.200000,2.206718,2.304636,2.135965,2.906904
92.300000,2.215128,2.351016,2.139353,2.928840
92.400000,2.186481,2.335753,2.117118,2.812131
92.500000,2.222021,2.328945,2.129960,2.733939
92.600000,2.206439,2.359270,2.132816,2.853445
92.700000,2.190541,2.313135,3.776317,2.826393
92.800000,2.176474,2.292011,3.729905,2.833275
92.900000,2.206780,2.321857,2.108934,2.920533
93.000000,2.184936,2.322615,2.129838,2.960164
93.100000,2.195486,2.310796,2.128533,2.846449
93.200000,2.204545,2.362467,2.153890,2.983028
93.300000,2.217841,2.325585,2.145964,2.877600
93.400000,2.207764,2.304509,2.151912,2.719985
93.500000,2.184610,2.323752,2.142249,2.681659
93.600000,2.195354,2.317543,2.148861,2.593332
93.700000,2.228051,2.312788,2.160926,2.574447
93.800000,2.179570,2.295946,2.119787,2.622827
93.900000,2.216720,2.274956,2.107190,2.638797
94.000000,2.189612,2.316445,2.122862,2.545822
94.100000,2.185390,2.314605,2.090436,2.425546
94.200000,2.194117,2.292124,2.092134,2.376683
94.300000,2.199751,2.338272,2.091456,2.426105
94.400000,2.189629,2.306842,2.102293,2.372378
94.500000,2.192055,2.318209,2.128622,2.374706
94.600000,2.178639,2.329143,2.127204,2.466082
94.700000,2.178067,2.339551,2.137452,2.487319
94.800000,2.180537,2.355911,2.124955,2.539979
94.900000,2.199733,2.344445,2.129503,2.526463
95.000000,2.214347,2.374695,2.146496,2.549500
95.100000,2.184229,2.356714,2.162427,2.542202
95.200000,2.240149,2.365108,2.130137,2.504549
95.300000,2.237841,2.356868,2.145971,2.485968
95.400000,2.260445,2.389848,2.148820,2.459469
95.500000,2.207230,2.355674,2.140227,2.436826
95.600000,2.171446,2.318946,2.152843,2.436221
95.700000,2.223161,2.341837,2.152516,2.432768
95.800000,2.234194,2.330683,2.173558,2.439643
95.900000,2.223259,2.331833,2.179539,2.466444
96.000000,2.194622,2.307817,2.156375,2.437688
96.100000,2.212683,2.325455,2.145297,2.423884
96.200000,2.207859,2.284237,2.178561,2.430196
96.300000,2.184819,2.294074,2.178035,2.424632
96.400000,2.186237,2.292655,2.174346,2.450861
96.500000,2.208902,2.281319,2.170141,2.414669
96.600000,2.209138,2.269984,2.143569,2.348297
96.700000,2.167342,2.284905,2.135287,2.436340
96.800000,2.190631,2.277412,2.143945,2.430253
96.900000,2.171545,2.277724,2.128041,2.421033
97.000000,2.160095,2.262354,2.146139,2.412508
97.100000,2.149145,2.279902,2.150699,2.443907
97.200000,2.171911,2.255426,2.159776,2.444721
97.300000,2.144384,2.292393,2.152069,2.465934
97.400000,2.150181,2.313770,2.159531,2.433879
97.500000,2.143724,2.293090,2.149237,2.426806
97.600000,2.141054,2.303270,2.149230,2.413131
97.700000,2.149284,2.318042,2.153432,2.431127
97.800000,2.141752,2.315432,2.152954,2.412532
97.900000,2.194607,2.316165,2.144393,2.388399
98.000000,2.230540,3.736733,2.161890,2.403751
98.100000,2.192766,2.325482,2.154602,2.366192
98.200000,2.237089,2.326038,2.136806,2.347378
98.300000,2.224601,2.318598,2.151709,2.405557
98.400000,2.182660,2.319556,2.157002,2.322455
98.500000,2.179285,2.310893,2.172025,2.329110
98.600000,2.189630,2.327128,2.165190,2.346189
98.700000,2.138706,2.326805,2.168797,2.313377
98.800000,2.180908,2.303603,2.162264,2.332671
98.900000,2.201500,2.306091,2.155599,2.341575
99.000000,2.196830,2.334732,2.152802,2.353312
99.100000,2.215787,2.301051,2.143894,2.360150
99.200000,2.227809,2.326322,2.162428,2.363694
99.300000,2.226703,2.320345,2.170823,2.357851
99.400000,2.260784,2.344415,2.160235,2.362459
99.500000,2.201586,2.355413,2.163952,2.348113
99.600000,2.145424,2.360062,2.159322,2.372219
99.700000,2.181296,2.351391,2.157627,2.368453
99.800000,2.217883,2.334512,2.155167,2.387189
99.900000,2.173030,2.331697,2.142894,2.437173
100.000000,2.184738,2.319516,2.179235,2.386497
100.100000,2.214669,2.334653,2.169492,2.393605
100.200000,2.172857,2.344159,2.176273,2.370703
100.300000,2.203786,2.361142,2.170713,2.420709
100.400000,2.202823,2.317261,2.154062,2.417797
100.500000,2.183414,2.328557,2.168321,2.430259
100.600000,2.177849,2.317710,2.174461,2.408306
100.700000,2.145591,3.727531,2.161107,2.358699
100.800000,2.156384,2.339551,2.172193,2.382251
100.900000,2.188044,2.323889,2.182591,2.365041
101.000000,2.197636,2.319306,2.160983,2.317251
101.100000,2.174903,2.317442,2.147092,2.303406
101.200000,2.198118,2.275537,2.149718,2.398856
101.300000,2.147299,2.299063,2.195700,2.351211
101.400000,2.161576,2.289066,2.174693,2.362909
101.500000,2.123185,2.295817,2.134720,2.328280
101.600000,2.180521,2.294501,2.139939,2.341681
101.700000,2.121896,2.292496,2.181859,2.316972
101.800000,2.176941,2.310225,2.161000,2.298048
101.900000,2.164762,2.279862,2.176838,2.358133
102.000000,2.173573,2.310126,2.150939,2.357743
102.100000,2.168651,2.279951,2.153348,2.405026
102.200000,2.195140,2.304789,4.047400,2.385292
102.300000,2.195007,2.296102,2.180020,2.413120
102.400000,2.195647,2.288246,2.149649,2.368675
102.500000,2.181857,2.289344,2.160679,2.374098
102.600000,2.162351,2.283081,2.179550,2.382393
102.700000,2.165201,2.294407,2.149820,2.401433
102.800000,2.160947,2.287601,2.153168,2.378268
102.900000,2.134586,2.300621,2.180942,2.357322
103.000000,2.162804,2.291497,2.195513,2.401979
103.100000,2.115891,2.320413,2.234716,2.358960
103.200000,2.161111,3.850314,2.205653,2.328945
103.300000,2.144373,3.858301,2.170053,2.344528
103.400000,2.150333,2.274478,2.147855,2.342869
103.500000,2.143820,2.283368,2.182746,2.340240
103.600000,2.201570,3.807138,2.153974,2.322970
103.700000,2.184125,3.797177,3.619780,2.377198
103.800000,2.173904,3.707429,2.149164,2.448216
103.900000,2.175219,2.316962,2.147506,2.413491
104.000000,2.171031,2.270034,2.139299,2.460592
104.100000,2.170395,3.766603,2.126434,2.394651
104.200000,2.143731,3.762721,2.130843,2.415138
104.300000,2.196007,3.765619,2.112113,2.388544
104.400000,2.164593,3.729767,2.136737,2.321626
104.500000,2.215940,3.739442,3.600602,2.350364
104.600000,2.210569,3.731082,2.167331,2.342453
104.700000,2.200298,2.256431,2.178816,2.339489
104.800000,2.202978,3.725514,3.449097,2.372139
104.900000,2.176050,3.806162,3.488370,2.378196
105.000000,2.172106,3.777061,3.410331,2.326009
105.100000,2.184022,3.723280,3.406890,2.309475
105.200000,2.164099,3.623385,3.410825,2.406904
105.300000,2.171901,3.513758,3.395061,2.379552
105.400000,2.177647,3.500827,3.375393,2.401625
105.500000,2.176521,3.376463,3.375675,2.418766
105.600000,2.180140,3.364002,3.368708,2.420444
105.700000,2.184918,3.324775,3.406760,2.396052
105.800000,2.176700,3.297718,3.431035,2.381803
105.900000,2.189263,3.266222,3.420736,2.360227
106.000000,2.189527,3.320860,3.377391,2.383859
106.100000,2.177759,3.303550,3.317827,2.413717
106.200000,2.185069,3.258285,3.340961,2.407500
106.300000,2.172949,3.322357,3.370530,2.436254
106.400000,2.172387,3.281391,3.394988,2.403965
106.500000,2.223337,3.304785,3.443942,2.422628
106.600000,2.209548,3.329899,3.411954,2.420432
106.700000,2.195309,3.312206,3.399104,2.435347
106.800000,2.161069,3.303671,2.216726,2.415779
106.900000,2.192143,3.275947,3.384888,2.436843
107.000000,2.180601,3.321477,3.376539,2.459113
107.100000,2.177729,3.434010,3.388518,2.441992
107.200000,2.178988,2.314257,3.452930,2.412468
107.300000,2.196050,2.328183,3.518295,2.453231
107.400000,2.205604,2.334657,3.428939,2.354105
107.500000,2.205935,2.334529,3.487899,2.305181
107.600000,2.139169,2.312383,3.466417,2.348395
107.700000,2.215487,2.337842,3.426651,2.334224
107.800000,2.163886,2.326375,3.388633,2.332636
107.900000,2.158880,2.321411,3.338600,2.335318
108.000000,2.120543,2.311832,3.388859,2.365702
108.100000,2.166412,2.322908,3.436988,2.371241
108.200000,2.208845,3.358383,3.371882,2.428973
108.300000,2.245661,3.395243,2.200373,2.365190
108.400000,2.241394,3.296275,2.180040,2.345527
108.500000,2.260290,2.341101,3.333361,2.327191
108.600000,2.242081,3.279055,3.347919,2.363370
108.700000,2.219414,2.318520,3.323051,2.367268
108.800000,2.241370,3.329995,3.359843,2.400606
108.900000,2.268100,3.367105,3.348880,2.317248
109.000000,2.219720,3.365098,3.358276,2.312653
109.100000,2.234040,3.300038,3.361794,2.306895
109.200000,2.259506,3.356289,3.382717,2.324948
109.300000,2.249012,3.472914,3.372035,2.329752
109.400000,2.220805,3.430720,3.318978,2.336414
109.500000,2.256388,2.348598,3.331522,2.285107
109.600000,2.255518,3.458298,3.345995,2.324123
109.700000,2.230616,3.424771,3.365174,2.357444
109.800000,2.189146,3.530569,3.354635,2.333950
109.900000,2.215359,3.516241,2.179625,2.346006
110.000000,2.210732,3.443375,3.340130,2.331164
110.100000,2.232232,2.321516,3.302566,2.331930
110.200000,2.203505,2.327350,3.310776,2.316000
110.300000,2.241794,2.312054,2.173653,2.301915
110.400000,2.224059,2.289661,3.394498,2.311852
110.500000,2.189806,2.265973,3.401670,2.367491
110.600000,2.121019,2.268802,3.409895,2.326911
110.700000,2.139828,2.277978,3.411630,2.294305
110.800000,2.141954,2.290243,3.376098,2.342323
110.900000,2.142231,2.291391,3.347679,2.349217
111.000000,2.197039,2.275975,3.356248,2.366183
111.100000,2.213239,2.273256,3.340665,2.393566
111.200000,2.187336,2.278914,3.328591,2.475315
111.300000,2.165933,2.263447,3.376085,2.479776
111.400000,2.156036,2.277233,2.133672,2.476820
